"Notes"	"Residence County"	"Residence County Code"	Deaths	Population	Crude Rate
	"Autauga County, AL"	"01001"	2390	223760	1068.1
	"Baldwin County, AL"	"01003"	10269	899830	1141.2
	"Barbour County, AL"	"01005"	1372	98745	1389.4
	"Bibb County, AL"	"01007"	1149	89066	1290.1
	"Blount County, AL"	"01009"	3050	231424	1317.9
	"Bullock County, AL"	"01011"	510	40191	1268.9
	"Butler County, AL"	"01013"	1137	78136	1455.2
	"Calhoun County, AL"	"01015"	6560	454820	1442.3
	"Chambers County, AL"	"01017"	1986	132599	1497.7
	"Cherokee County, AL"	"01019"	1627	104816	1552.2
	"Chilton County, AL"	"01021"	2256	177375	1271.9
	"Choctaw County, AL"	"01023"	763	50266	1517.9
	"Clarke County, AL"	"01025"	1470	94124	1561.8
	"Clay County, AL"	"01027"	847	52734	1606.2
	"Cleburne County, AL"	"01029"	869	59831	1452.4
	"Coffee County, AL"	"01031"	2555	210711	1212.6
	"Colbert County, AL"	"01033"	3198	220825	1448.2
	"Conecuh County, AL"	"01035"	812	48046	1690.0
	"Coosa County, AL"	"01037"	635	42678	1487.9
	"Covington County, AL"	"01039"	2498	147895	1689.0
	"Crenshaw County, AL"	"01041"	849	54958	1544.8
	"Cullman County, AL"	"01043"	4707	336240	1399.9
	"Dale County, AL"	"01045"	2427	196046	1238.0
	"Dallas County, AL"	"01047"	2298	147702	1555.8
	"DeKalb County, AL"	"01049"	3768	286214	1316.5
	"Elmore County, AL"	"01051"	3666	327412	1119.7
	"Escambia County, AL"	"01053"	2170	145943	1486.9
	"Etowah County, AL"	"01055"	6296	409511	1537.4
	"Fayette County, AL"	"01057"	1018	65217	1560.9
	"Franklin County, AL"	"01059"	1672	125739	1329.7
	"Geneva County, AL"	"01061"	1726	105407	1637.5
	"Greene County, AL"	"01063"	497	32324	1537.6
	"Hale County, AL"	"01065"	887	58717	1510.6
	"Henry County, AL"	"01067"	967	68860	1404.3
	"Houston County, AL"	"01069"	5262	423764	1241.7
	"Jackson County, AL"	"01071"	3266	206526	1581.4
	"Jefferson County, AL"	"01073"	31568	2628557	1201.0
	"Lamar County, AL"	"01075"	829	55177	1502.4
	"Lauderdale County, AL"	"01077"	4868	371852	1309.1
	"Lawrence County, AL"	"01079"	1940	131595	1474.2
	"Lee County, AL"	"01081"	4995	662145	754.4
	"Limestone County, AL"	"01083"	3931	399545	983.9
	"Lowndes County, AL"	"01085"	636	38982	1631.5
	"Macon County, AL"	"01087"	1077	72297	1489.7
	"Madison County, AL"	"01089"	14378	1498334	959.6
	"Marengo County, AL"	"01091"	1243	75395	1648.7
	"Marion County, AL"	"01093"	1881	118878	1582.3
	"Marshall County, AL"	"01095"	5077	386863	1312.4
	"Mobile County, AL"	"01097"	19797	1652399	1198.1
	"Monroe County, AL"	"01099"	1233	82718	1490.6
	"Montgomery County, AL"	"01101"	9612	901527	1066.2
	"Morgan County, AL"	"01103"	6182	478534	1291.9
	"Perry County, AL"	"01105"	565	35437	1594.4
	"Pickens County, AL"	"01107"	1174	79454	1477.6
	"Pike County, AL"	"01109"	1507	132384	1138.4
	"Randolph County, AL"	"01111"	1291	91287	1414.2
	"Russell County, AL"	"01113"	2779	232216	1196.7
	"St. Clair County, AL"	"01115"	4403	359680	1224.1
	"Shelby County, AL"	"01117"	6864	876265	783.3
	"Sumter County, AL"	"01119"	678	49568	1367.8
	"Talladega County, AL"	"01121"	4508	319776	1409.7
	"Tallapoosa County, AL"	"01123"	2436	161130	1511.8
	"Tuscaloosa County, AL"	"01125"	8028	839782	956.0
	"Walker County, AL"	"01127"	4544	253518	1792.4
	"Washington County, AL"	"01129"	838	64656	1296.1
	"Wilcox County, AL"	"01131"	660	41412	1593.7
	"Winston County, AL"	"01133"	1411	94305	1496.2
	"Aleutians East Borough, AK"	"02013"	33	13654	241.7
	"Aleutians West Census Area, AK"	"02016"	56	22717	246.5
	"Anchorage Borough, AK"	"02020"	7753	1153728	672.0
	"Bethel Census Area, AK"	"02050"	529	73476	720.0
	"Bristol Bay Borough, AK"	"02060"	36	3289	1094.6
	"Denali Borough, AK"	"02068"	33	8318	396.7
	"Dillingham Census Area, AK"	"02070"	176	19582	898.8
	"Fairbanks North Star Borough, AK"	"02090"	2097	387122	541.7
	"Haines Borough, AK"	"02100"	71	10232	693.9
	"Hoonah-Angoon Census Area, AK"	"02105"	83	8581	967.3
	"Juneau Borough, AK"	"02110"	781	127785	611.2
	"Kenai Peninsula Borough, AK"	"02122"	1950	236069	826.0
	"Ketchikan Gateway Borough, AK"	"02130"	424	55313	766.5
	"Kodiak Island Borough, AK"	"02150"	308	52327	588.6
	"Lake and Peninsula Borough, AK"	"02164"	48	6165	778.6
	"Matanuska-Susitna Borough, AK"	"02170"	2897	436353	663.9
	"Nome Census Area, AK"	"02180"	316	39830	793.4
	"North Slope Borough, AK"	"02185"	210	38292	548.4
	"Northwest Arctic Borough, AK"	"02188"	240	30580	784.8
	"Petersburg Borough/Census Area, AK"	"02195"	110	13079	841.0
	"Prince of Wales-Hyder Census Area, AK"	"02198"	253	24919	1015.3
	"Sitka Borough, AK"	"02220"	254	33950	748.2
	"Skagway Municipality, AK"	"02230"	25	4689	533.2
	"Southeast Fairbanks Census Area, AK"	"02240"	226	27725	815.1
	"Valdez-Cordova Census Area, AK"	"02261"	260	18366	1415.7
	"Wade Hampton Census Area, AK"	"02270"	258	33273	775.4
	"Wrangell City and Borough, AK"	"02275"	91	10025	907.7
	"Yakutat Borough, AK"	"02282"	19	2457	Unreliable
	"Yukon-Koyukuk Census Area, AK"	"02290"	212	20711	1023.6
	"Apache County, AZ"	"04001"	3734	287455	1299.0
	"Cochise County, AZ"	"04003"	6148	507592	1211.2
	"Coconino County, AZ"	"04005"	4056	571292	710.0
	"Gila County, AZ"	"04007"	3562	216513	1645.2
	"Graham County, AZ"	"04009"	1468	155331	945.1
	"Greenlee County, AZ"	"04011"	298	37663	791.2
	"La Paz County, AZ"	"04012"	1379	85166	1619.2
	"Maricopa County, AZ"	"04013"	147780	18054400	818.5
	"Mohave County, AZ"	"04015"	15186	856143	1773.8
	"Navajo County, AZ"	"04017"	5803	445593	1302.3
	"Pima County, AZ"	"04019"	44248	4208702	1051.3
	"Pinal County, AZ"	"04021"	15460	1871583	826.0
	"Santa Cruz County, AZ"	"04023"	1490	186625	798.4
	"Yavapai County, AZ"	"04025"	13823	947544	1458.8
	"Yuma County, AZ"	"04027"	7824	861563	908.1
	"Arkansas County, AR"	"05001"	1135	70021	1620.9
	"Ashley County, AR"	"05003"	1129	78381	1440.4
	"Baxter County, AR"	"05005"	3123	168035	1858.5
	"Benton County, AR"	"05007"	8642	1129297	765.3
	"Boone County, AR"	"05009"	2031	150162	1352.5
	"Bradley County, AR"	"05011"	630	42938	1467.2
	"Calhoun County, AR"	"05013"	327	20692	1580.3
	"Carroll County, AR"	"05015"	1425	113155	1259.3
	"Chicot County, AR"	"05017"	655	40404	1621.1
	"Clark County, AR"	"05019"	1072	88587	1210.1
	"Clay County, AR"	"05021"	1002	58148	1723.2
	"Cleburne County, AR"	"05023"	1627	99754	1631.0
	"Cleveland County, AR"	"05025"	464	31888	1455.1
	"Columbia County, AR"	"05027"	1218	93656	1300.5
	"Conway County, AR"	"05029"	1121	83811	1337.5
	"Craighead County, AR"	"05031"	4271	443380	963.3
	"Crawford County, AR"	"05033"	2896	253481	1142.5
	"Crittenden County, AR"	"05035"	2348	191529	1225.9
	"Cross County, AR"	"05037"	1000	65379	1529.5
	"Dallas County, AR"	"05039"	455	27795	1637.0
	"Desha County, AR"	"05041"	676	45093	1499.1
	"Drew County, AR"	"05043"	906	72501	1249.6
	"Faulkner County, AR"	"05045"	4362	504651	864.4
	"Franklin County, AR"	"05047"	1009	71319	1414.8
	"Fulton County, AR"	"05049"	848	49508	1712.9
	"Garland County, AR"	"05051"	6102	398118	1532.7
	"Grant County, AR"	"05053"	937	73351	1277.4
	"Greene County, AR"	"05055"	2166	181844	1191.1
	"Hempstead County, AR"	"05057"	1039	85779	1211.3
	"Hot Spring County, AR"	"05059"	1885	135046	1395.8
	"Howard County, AR"	"05061"	703	52761	1332.4
	"Independence County, AR"	"05063"	1864	151017	1234.3
	"Izard County, AR"	"05065"	898	54448	1649.3
	"Jackson County, AR"	"05067"	983	66802	1471.5
	"Jefferson County, AR"	"05069"	3607	265692	1357.6
	"Johnson County, AR"	"05071"	1204	106346	1132.2
	"Lafayette County, AR"	"05073"	436	26498	1645.4
	"Lawrence County, AR"	"05075"	985	65660	1500.2
	"Lee County, AR"	"05077"	566	34868	1623.3
	"Lincoln County, AR"	"05079"	642	52295	1227.7
	"Little River County, AR"	"05081"	753	48945	1538.5
	"Logan County, AR"	"05083"	1296	86023	1506.6
	"Lonoke County, AR"	"05085"	2990	294808	1014.2
	"Madison County, AR"	"05087"	817	66345	1231.4
	"Marion County, AR"	"05089"	1131	66996	1688.2
	"Miller County, AR"	"05091"	2243	173203	1295.0
	"Mississippi County, AR"	"05093"	2269	162022	1400.4
	"Monroe County, AR"	"05095"	502	26769	1875.3
	"Montgomery County, AR"	"05097"	603	35922	1678.6
	"Nevada County, AR"	"05099"	468	32776	1427.9
	"Newton County, AR"	"05101"	468	30762	1521.4
	"Ouachita County, AR"	"05103"	1470	93322	1575.2
	"Perry County, AR"	"05105"	543	41461	1309.7
	"Phillips County, AR"	"05107"	1116	70409	1585.0
	"Pike County, AR"	"05109"	617	42677	1445.7
	"Poinsett County, AR"	"05111"	1523	94068	1619.0
	"Polk County, AR"	"05113"	1257	79427	1582.6
	"Pope County, AR"	"05115"	2726	256740	1061.8
	"Prairie County, AR"	"05117"	525	32068	1637.1
	"Pulaski County, AR"	"05119"	16626	1570551	1058.6
	"Randolph County, AR"	"05121"	1045	72400	1443.4
	"St. Francis County, AR"	"05123"	1177	99797	1179.4
	"Saline County, AR"	"05125"	5218	491794	1061.0
	"Scott County, AR"	"05127"	613	40928	1497.8
	"Searcy County, AR"	"05129"	511	31523	1621.0
	"Sebastian County, AR"	"05131"	5839	510760	1143.2
	"Sevier County, AR"	"05133"	739	67550	1094.0
	"Sharp County, AR"	"05135"	1207	69656	1732.8
	"Stone County, AR"	"05137"	802	50311	1594.1
	"Union County, AR"	"05139"	2278	154246	1476.9
	"Van Buren County, AR"	"05141"	1037	66230	1565.8
	"Washington County, AR"	"05143"	7275	962580	755.8
	"White County, AR"	"05145"	3777	314938	1199.3
	"Woodruff County, AR"	"05147"	434	25338	1712.8
	"Yell County, AR"	"05149"	1107	85238	1298.7
	"Alameda County, CA"	"06001"	41974	6662728	630.0
	"Alpine County, CA"	"06003"	92	4468	2059.1
	"Amador County, CA"	"06005"	1941	159301	1218.4
	"Butte County, CA"	"06007"	9478	875930	1082.0
	"Calaveras County, CA"	"06009"	2206	184123	1198.1
	"Colusa County, CA"	"06011"	670	86290	776.5
	"Contra Costa County, CA"	"06013"	33250	4608407	721.5
	"Del Norte County, CA"	"06015"	1301	111576	1166.0
	"El Dorado County, CA"	"06017"	6809	769371	885.0
	"Fresno County, CA"	"06019"	31726	3995337	794.1
	"Glenn County, CA"	"06021"	1143	113006	1011.5
	"Humboldt County, CA"	"06023"	5666	541885	1045.6
	"Imperial County, CA"	"06025"	5610	723576	775.3
	"Inyo County, CA"	"06027"	896	72118	1242.4
	"Kern County, CA"	"06029"	28326	3599690	786.9
	"Kings County, CA"	"06031"	4072	609690	667.9
	"Lake County, CA"	"06033"	3523	257726	1367.0
	"Lassen County, CA"	"06035"	1147	121407	944.8
	"Los Angeles County, CA"	"06037"	288375	40030717	720.4
	"Madera County, CA"	"06039"	4926	630521	781.3
	"Marin County, CA"	"06041"	8078	1033156	781.9
	"Mariposa County, CA"	"06043"	840	68994	1217.5
	"Mendocino County, CA"	"06045"	3746	346477	1081.2
	"Merced County, CA"	"06047"	8035	1110949	723.3
	"Modoc County, CA"	"06049"	481	35144	1368.7
	"Mono County, CA"	"06051"	221	57762	382.6
	"Monterey County, CA"	"06053"	11273	1731467	651.1
	"Napa County, CA"	"06055"	4938	549091	899.3
	"Nevada County, CA"	"06057"	4416	398663	1107.7
	"Orange County, CA"	"06059"	88572	12695374	697.7
	"Placer County, CA"	"06061"	13851	1597378	867.1
	"Plumas County, CA"	"06063"	976	75545	1291.9
	"Riverside County, CA"	"06065"	78428	9899680	792.2
	"Sacramento County, CA"	"06067"	50204	6211325	808.3
	"San Benito County, CA"	"06069"	1574	252455	623.5
	"San Bernardino County, CA"	"06071"	67320	8730054	771.1
	"San Diego County, CA"	"06073"	93775	13346548	702.6
	"San Francisco County, CA"	"06075"	24228	3498066	692.6
	"San Joaquin County, CA"	"06077"	25226	3050742	826.9
	"San Luis Obispo County, CA"	"06079"	9942	1131619	878.6
	"San Mateo County, CA"	"06081"	19377	3052734	634.7
	"Santa Barbara County, CA"	"06083"	13449	1782558	754.5
	"Santa Clara County, CA"	"06085"	42583	7679632	554.5
	"Santa Cruz County, CA"	"06087"	7352	1087318	676.2
	"Shasta County, CA"	"06089"	9557	718174	1330.7
	"Sierra County, CA"	"06091"	148	11832	1250.8
	"Siskiyou County, CA"	"06093"	2477	173753	1425.6
	"Solano County, CA"	"06095"	14623	1788123	817.8
	"Sonoma County, CA"	"06097"	17011	1973916	861.8
	"Stanislaus County, CA"	"06099"	19367	2200637	880.1
	"Sutter County, CA"	"06101"	3599	386548	931.1
	"Tehama County, CA"	"06103"	3172	257988	1229.5
	"Trinity County, CA"	"06105"	685	49252	1390.8
	"Tulare County, CA"	"06107"	14297	1869416	764.8
	"Tuolumne County, CA"	"06109"	2945	218047	1350.6
	"Ventura County, CA"	"06111"	25053	3379747	741.3
	"Yolo County, CA"	"06113"	5634	880364	640.0
	"Yuba County, CA"	"06115"	2727	317029	860.2
	"Adams County, CO"	"08001"	13384	2069055	646.9
	"Alamosa County, CO"	"08003"	625	65276	957.5
	"Arapahoe County, CO"	"08005"	17373	2622709	662.4
	"Archuleta County, CO"	"08007"	448	56186	797.4
	"Baca County, CO"	"08009"	262	14276	1835.2
	"Bent County, CO"	"08011"	298	22171	1344.1
	"Boulder County, CO"	"08013"	8068	1306616	617.5
	"Broomfield County, CO"	"08014"	1782	284204	627.0
	"Chaffee County, CO"	"08015"	730	81705	893.5
	"Cheyenne County, CO"	"08017"	79	7297	1082.6
	"Clear Creek County, CO"	"08019"	267	38477	693.9
	"Conejos County, CO"	"08021"	402	32691	1229.7
	"Costilla County, CO"	"08023"	177	15557	1137.8
	"Crowley County, CO"	"08025"	231	23311	990.9
	"Custer County, CO"	"08027"	199	20388	976.1
	"Delta County, CO"	"08029"	1766	124249	1421.3
	"Denver County, CO"	"08031"	19882	2914779	682.1
	"Dolores County, CO"	"08033"	111	8321	1334.0
	"Douglas County, CO"	"08035"	6799	1415430	480.3
	"Eagle County, CO"	"08037"	638	219978	290.0
	"Elbert County, CO"	"08039"	678	107637	629.9
	"El Paso County, CO"	"08041"	22175	2890879	767.1
	"Fremont County, CO"	"08043"	2494	191594	1301.7
	"Garfield County, CO"	"08045"	1543	240563	641.4
	"Gilpin County, CO"	"08047"	137	24834	551.7
	"Grand County, CO"	"08049"	331	62847	526.7
	"Gunnison County, CO"	"08051"	314	69894	449.3
	"Hinsdale County, CO"	"08053"	29	3247	893.1
	"Huerfano County, CO"	"08055"	490	27552	1778.5
	"Jackson County, CO"	"08057"	53	5569	951.7
	"Jefferson County, CO"	"08059"	19163	2329680	822.6
	"Kiowa County, CO"	"08061"	74	5705	1297.1
	"Kit Carson County, CO"	"08063"	335	28502	1175.4
	"Lake County, CO"	"08065"	160	31925	501.2
	"La Plata County, CO"	"08067"	1536	225659	680.7
	"Larimer County, CO"	"08069"	10004	1428273	700.4
	"Las Animas County, CO"	"08071"	776	57849	1341.4
	"Lincoln County, CO"	"08073"	238	22671	1049.8
	"Logan County, CO"	"08075"	977	87885	1111.7
	"Mesa County, CO"	"08077"	6865	618623	1109.7
	"Mineral County, CO"	"08079"	36	3091	1164.7
	"Moffat County, CO"	"08081"	522	52759	989.4
	"Montezuma County, CO"	"08083"	1213	105157	1153.5
	"Montrose County, CO"	"08085"	1919	171616	1118.2
	"Morgan County, CO"	"08087"	1173	115508	1015.5
	"Otero County, CO"	"08089"	1122	73112	1534.6
	"Ouray County, CO"	"08091"	124	19787	626.7
	"Park County, CO"	"08093"	445	75311	590.9
	"Phillips County, CO"	"08095"	253	17285	1463.7
	"Pitkin County, CO"	"08097"	265	71505	370.6
	"Prowers County, CO"	"08099"	585	48548	1205.0
	"Pueblo County, CO"	"08101"	8381	675599	1240.5
	"Rio Blanco County, CO"	"08103"	231	25344	911.5
	"Rio Grande County, CO"	"08105"	589	45109	1305.7
	"Routt County, CO"	"08107"	511	102491	498.6
	"Saguache County, CO"	"08109"	231	27543	838.7
	"San Juan County, CO"	"08111"	23	2986	770.3
	"San Miguel County, CO"	"08113"	109	32580	334.6
	"Sedgwick County, CO"	"08115"	152	9071	1675.7
	"Summit County, CO"	"08117"	315	123280	255.5
	"Teller County, CO"	"08119"	850	101529	837.2
	"Washington County, CO"	"08121"	248	19567	1267.4
	"Weld County, CO"	"08123"	8315	1306763	636.3
	"Yuma County, CO"	"08125"	407	40133	1014.1
	"Fairfield County, CT"	"09001"	29275	3772007	776.1
	"Hartford County, CT"	"09003"	34738	3562869	975.0
	"Litchfield County, CT"	"09005"	7915	720664	1098.3
	"Middlesex County, CT"	"09007"	6599	648432	1017.7
	"New Haven County, CT"	"09009"	33442	3416273	978.9
	"New London County, CT"	"09011"	10666	1061988	1004.3
	"Tolland County, CT"	"09013"	4615	602842	765.5
	"Windham County, CT"	"09015"	4661	466889	998.3
	"Kent County, DE"	"10001"	7570	726622	1041.8
	"New Castle County, DE"	"10003"	20970	2241150	935.7
	"Sussex County, DE"	"10005"	11815	946781	1247.9
	"District of Columbia, DC"	"11001"	21436	2833836	756.4
	"Alachua County, FL"	"12001"	8696	1081435	804.1
	"Baker County, FL"	"12003"	1201	116697	1029.2
	"Bay County, FL"	"12005"	8462	702636	1204.3
	"Bradford County, FL"	"12007"	1396	113119	1234.1
	"Brevard County, FL"	"12009"	32489	2415709	1344.9
	"Broward County, FL"	"12011"	66298	7820248	847.8
	"Calhoun County, FL"	"12013"	807	56848	1419.6
	"Charlotte County, FL"	"12015"	11877	763330	1555.9
	"Citrus County, FL"	"12017"	12071	603606	1999.8
	"Clay County, FL"	"12019"	8657	878864	985.0
	"Collier County, FL"	"12021"	15474	1549336	998.8
	"Columbia County, FL"	"12023"	3727	287497	1296.4
	"DeSoto County, FL"	"12027"	1650	152530	1081.8
	"Dixie County, FL"	"12029"	1004	67640	1484.3
	"Duval County, FL"	"12031"	38675	3841392	1006.8
	"Escambia County, FL"	"12033"	15850	1278578	1239.7
	"Flagler County, FL"	"12035"	6323	464050	1362.6
	"Franklin County, FL"	"12037"	645	48263	1336.4
	"Gadsden County, FL"	"12039"	2191	182108	1203.1
	"Gilchrist County, FL"	"12041"	943	74608	1263.9
	"Glades County, FL"	"12043"	576	55931	1029.8
	"Gulf County, FL"	"12045"	848	56871	1491.1
	"Hamilton County, FL"	"12047"	729	57780	1261.7
	"Hardee County, FL"	"12049"	1053	107826	976.6
	"Hendry County, FL"	"12051"	1515	169204	895.4
	"Hernando County, FL"	"12053"	12434	782369	1589.3
	"Highlands County, FL"	"12055"	7179	424923	1689.5
	"Hillsborough County, FL"	"12057"	48561	5904770	822.4
	"Holmes County, FL"	"12059"	1281	78282	1636.4
	"Indian River County, FL"	"12061"	9320	642372	1450.9
	"Jackson County, FL"	"12063"	2819	186889	1508.4
	"Jefferson County, FL"	"12065"	764	57620	1325.9
	"Lafayette County, FL"	"12067"	391	34118	1146.0
	"Lake County, FL"	"12069"	19617	1474597	1330.3
	"Lee County, FL"	"12071"	32558	3106721	1048.0
	"Leon County, FL"	"12073"	8896	1177004	755.8
	"Levy County, FL"	"12075"	2469	166701	1481.1
	"Liberty County, FL"	"12077"	372	33539	1109.2
	"Madison County, FL"	"12079"	1097	74436	1473.7
	"Manatee County, FL"	"12081"	18466	1620546	1139.5
	"Marion County, FL"	"12083"	23578	1472582	1601.1
	"Martin County, FL"	"12085"	8604	646088	1331.7
	"Miami-Dade County, FL"	"12086"	90634	10893127	832.0
	"Monroe County, FL"	"12087"	2947	297055	992.1
	"Nassau County, FL"	"12089"	4122	356683	1155.6
	"Okaloosa County, FL"	"12091"	8277	843647	981.1
	"Okeechobee County, FL"	"12093"	2135	168299	1268.6
	"Orange County, FL"	"12095"	37180	5582889	666.0
	"Osceola County, FL"	"12097"	11374	1514371	751.1
	"Palm Beach County, FL"	"12099"	63952	5997911	1066.2
	"Pasco County, FL"	"12101"	28118	2234401	1258.4
	"Pinellas County, FL"	"12103"	51062	3903880	1308.0
	"Polk County, FL"	"12105"	32596	2921890	1115.6
	"Putnam County, FL"	"12107"	4695	298314	1573.8
	"St. Johns County, FL"	"12109"	9141	1076363	849.2
	"St. Lucie County, FL"	"12111"	15050	1323797	1136.9
	"Santa Rosa County, FL"	"12113"	7252	741940	977.4
	"Sarasota County, FL"	"12115"	25475	1747390	1457.9
	"Seminole County, FL"	"12117"	15348	1888000	812.9
	"Sumter County, FL"	"12119"	9136	539210	1694.3
	"Suwannee County, FL"	"12121"	2565	178310	1438.5
	"Taylor County, FL"	"12123"	1205	86392	1394.8
	"Union County, FL"	"12125"	1046	60541	1727.8
	"Volusia County, FL"	"12127"	31954	2223816	1436.9
	"Wakulla County, FL"	"12129"	1373	134838	1018.3
	"Walton County, FL"	"12131"	3070	298742	1027.6
	"Washington County, FL"	"12133"	1481	102217	1448.9
	"Appling County, GA"	"13001"	959	73543	1304.0
	"Atkinson County, GA"	"13003"	401	33248	1206.1
	"Bacon County, GA"	"13005"	603	44421	1357.5
	"Baker County, GA"	"13007"	143	12072	1184.6
	"Baldwin County, GA"	"13009"	2102	179911	1168.4
	"Banks County, GA"	"13011"	835	76926	1085.5
	"Barrow County, GA"	"13013"	2894	335225	863.3
	"Bartow County, GA"	"13015"	4415	432998	1019.6
	"Ben Hill County, GA"	"13017"	1051	66715	1575.4
	"Berrien County, GA"	"13019"	1018	77465	1314.1
	"Bibb County, GA"	"13021"	7860	611728	1284.9
	"Bleckley County, GA"	"13023"	638	51621	1235.9
	"Brantley County, GA"	"13025"	950	76410	1243.3
	"Brooks County, GA"	"13027"	880	61684	1426.6
	"Bryan County, GA"	"13029"	1277	159246	801.9
	"Bulloch County, GA"	"13031"	2435	318582	764.3
	"Burke County, GA"	"13033"	1052	90102	1167.6
	"Butts County, GA"	"13035"	1258	99981	1258.2
	"Calhoun County, GA"	"13037"	265	25003	1059.9
	"Camden County, GA"	"13039"	1700	219119	775.8
	"Candler County, GA"	"13043"	671	43609	1538.7
	"Carroll County, GA"	"13045"	4960	481379	1030.4
	"Catoosa County, GA"	"13047"	2954	270992	1090.1
	"Charlton County, GA"	"13049"	602	53220	1131.2
	"Chatham County, GA"	"13051"	10866	1157551	938.7
	"Chattahoochee County, GA"	"13053"	156	42693	365.4
	"Chattooga County, GA"	"13055"	1424	99265	1434.5
	"Cherokee County, GA"	"13057"	7364	1043470	705.7
	"Clarke County, GA"	"13059"	3285	511251	642.5
	"Clay County, GA"	"13061"	183	11453	1597.8
	"Clayton County, GA"	"13063"	8171	1167163	700.1
	"Clinch County, GA"	"13065"	392	26430	1483.2
	"Cobb County, GA"	"13067"	19641	3042894	645.5
	"Coffee County, GA"	"13069"	1941	172802	1123.3
	"Colquitt County, GA"	"13071"	2233	182276	1225.1
	"Columbia County, GA"	"13073"	4500	631759	712.3
	"Cook County, GA"	"13075"	851	69014	1233.1
	"Coweta County, GA"	"13077"	4988	596071	836.8
	"Crawford County, GA"	"13079"	643	49184	1307.3
	"Crisp County, GA"	"13081"	1251	89041	1405.0
	"Dade County, GA"	"13083"	849	64456	1317.2
	"Dawson County, GA"	"13085"	1068	105417	1013.1
	"Decatur County, GA"	"13087"	1447	105893	1366.5
	"DeKalb County, GA"	"13089"	20393	3039873	670.9
	"Dodge County, GA"	"13091"	1081	82214	1314.9
	"Dooly County, GA"	"13093"	603	53444	1128.3
	"Dougherty County, GA"	"13095"	4361	352153	1238.4
	"Douglas County, GA"	"13097"	4457	587650	758.4
	"Early County, GA"	"13099"	659	40511	1626.7
	"Echols County, GA"	"13101"	128	16010	799.5
	"Effingham County, GA"	"13103"	2114	258016	819.3
	"Elbert County, GA"	"13105"	1204	76984	1564.0
	"Emanuel County, GA"	"13107"	1346	90272	1491.0
	"Evans County, GA"	"13109"	547	42651	1282.5
	"Fannin County, GA"	"13111"	1562	105194	1484.9
	"Fayette County, GA"	"13113"	3989	459522	868.1
	"Floyd County, GA"	"13115"	5074	393633	1289.0
	"Forsyth County, GA"	"13117"	5387	982558	548.3
	"Franklin County, GA"	"13119"	1364	93380	1460.7
	"Fulton County, GA"	"13121"	29498	4268855	691.0
	"Gilmer County, GA"	"13123"	1633	126141	1294.6
	"Glascock County, GA"	"13125"	167	11934	1399.4
	"Glynn County, GA"	"13127"	3989	341647	1167.6
	"Gordon County, GA"	"13129"	2637	233208	1130.8
	"Grady County, GA"	"13131"	1179	98363	1198.6
	"Greene County, GA"	"13133"	928	73696	1259.2
	"Gwinnett County, GA"	"13135"	19964	3749285	532.5
	"Habersham County, GA"	"13137"	2095	182810	1146.0
	"Hall County, GA"	"13139"	7052	819771	860.2
	"Hancock County, GA"	"13141"	556	33793	1645.3
	"Haralson County, GA"	"13143"	1572	120091	1309.0
	"Harris County, GA"	"13145"	1266	141871	892.4
	"Hart County, GA"	"13147"	1354	105116	1288.1
	"Heard County, GA"	"13149"	589	47748	1233.6
	"Henry County, GA"	"13151"	7371	943059	781.6
	"Houston County, GA"	"13153"	5650	633552	891.8
	"Irwin County, GA"	"13155"	526	37588	1399.4
	"Jackson County, GA"	"13157"	2832	295797	957.4
	"Jasper County, GA"	"13159"	684	57225	1195.3
	"Jeff Davis County, GA"	"13161"	743	60570	1226.7
	"Jefferson County, GA"	"13163"	1018	61326	1660.0
	"Jenkins County, GA"	"13165"	453	34851	1299.8
	"Johnson County, GA"	"13167"	514	38685	1328.7
	"Jones County, GA"	"13169"	1200	114925	1044.2
	"Lamar County, GA"	"13171"	996	76599	1300.3
	"Lanier County, GA"	"13173"	417	42237	987.3
	"Laurens County, GA"	"13175"	2642	189895	1391.3
	"Lee County, GA"	"13177"	1089	120224	905.8
	"Liberty County, GA"	"13179"	1808	248940	726.3
	"Lincoln County, GA"	"13181"	420	31898	1316.7
	"Long County, GA"	"13183"	467	78899	591.9
	"Lowndes County, GA"	"13185"	4273	470263	908.6
	"Lumpkin County, GA"	"13187"	1325	134937	981.9
	"McDuffie County, GA"	"13189"	1091	85167	1281.0
	"McIntosh County, GA"	"13191"	681	57492	1184.5
	"Macon County, GA"	"13193"	647	51514	1256.0
	"Madison County, GA"	"13195"	1376	120444	1142.4
	"Marion County, GA"	"13197"	418	33742	1238.8
	"Meriwether County, GA"	"13199"	1273	84563	1505.4
	"Miller County, GA"	"13201"	416	22648	1836.8
	"Mitchell County, GA"	"13205"	1153	87259	1321.4
	"Monroe County, GA"	"13207"	1299	111182	1168.4
	"Montgomery County, GA"	"13209"	467	36389	1283.4
	"Morgan County, GA"	"13211"	905	77401	1169.2
	"Murray County, GA"	"13213"	1763	160081	1101.3
	"Muscogee County, GA"	"13215"	8800	782813	1124.2
	"Newton County, GA"	"13217"	4179	447875	933.1
	"Oconee County, GA"	"13219"	1251	161800	773.2
	"Oglethorpe County, GA"	"13221"	673	61079	1101.9
	"Paulding County, GA"	"13223"	4398	679429	647.3
	"Peach County, GA"	"13225"	1403	110743	1266.9
	"Pickens County, GA"	"13227"	1533	130825	1171.8
	"Pierce County, GA"	"13229"	1095	77898	1405.7
